date,usage_start_time,usage_end_time,project_id,service,sku,cost,usage_amount,usage_unit,currency
2024-07-16 00:00:00.000000 UTC,2024-07-16 17:00:00.000000 UTC,2024-07-16 18:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1519.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 17:00:00.000000 UTC,2024-07-16 18:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1430.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 17:00:00.000000 UTC,2024-07-16 18:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,775.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 17:00:00.000000 UTC,2024-07-16 18:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1304.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,2024-07-16 17:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3600.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,2024-07-16 17:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3600.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,2024-07-16 17:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3600.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,2024-07-16 17:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3600.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,0.000717,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Inter Region Data Transfer Out from Las Vegas to Milan,0.0,44.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,2330.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1396.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,2419.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,2204.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Private Service Connect Partner Select End Point,0.004023,1615.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1270.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1181.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,5025.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,0.000986,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Network Analyzer Resource Hours,0.000986,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1925.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,2024-07-16 16:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Private Service Connect Partner Select End Point,0.000156,63.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1430.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,8475.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3196.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Internet Data Transfer Out from Las Vegas to Apac(Excluding Korea and Indonesia),0.0,80.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,404.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,0.000986,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1519.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,2081.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Private Service Connect Partner Select End Point,0.008968,3600.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Internet Data Transfer Out from Las Vegas to EMEA,0.0,3271.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Internet Data Transfer Out from Las Vegas to Africa,0.0,36.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,0.000717,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,2170.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Inter Region Data Transfer Out from Las Vegas to APAC,0.0,2298.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Network Analyzer Resource Hours,0.000986,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,2024-07-16 15:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,2325.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Internet Data Transfer Out from Las Vegas to Apac(Excluding Korea and Indonesia),0.0,70830.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Internet Data Transfer Out from Las Vegas to Americas,4e-06,41783.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Inter Region Data Transfer Out from Las Vegas to APAC,0.0,281.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3600.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3600.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,375.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Private Service Connect Partner Select End Point,0.001602,643.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,10425.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Network Analyzer Resource Hours,0.000986,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Private Service Connect Partner Select End Point,0.007366,2957.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Private Service Connect Google Managed Service GKE Consumer Data Processing Primary,0.0,8756628697.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,0.000986,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,0.000717,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,2024-07-16 14:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3600.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Internet Data Transfer Out from Las Vegas to EMEA,1.7e-05,175085.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,375.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Data Transfer Out via Carrier Peering Network - Americas Based,0.0,6295.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3319.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Inter Region Data Transfer Out from Las Vegas to Milan,0.0,2298.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3230.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,3104.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,281.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,0.000986,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Private Service Connect Partner Select End Point,0.008968,3600.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Network Analyzer Resource Hours,0.000986,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,0.000717,1.0,requests,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,496.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,10425.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,2024-07-16 13:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,370.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Internet Data Transfer Out from Las Vegas to Americas,2.6e-05,264230.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Internet Data Transfer Out from Las Vegas to Apac(Excluding Korea and Indonesia),0.0,33168.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Private Service Connect Google Managed Service GKE Consumer Data Processing Primary,0.0,7900546537.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,2170.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,2081.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1430.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,1519.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Networking,Network Private Service Connect Google Managed Service GKE Consumer Data Processing Primary,0.0,984674340.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Service Directory Integrated Resource,0.0,2296.0,seconds,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Compute Engine,Network Internet Data Transfer Out from Las Vegas to Americas,8e-06,87552.0,bytes,CHF
2024-07-16 00:00:00.000000 UTC,2024-07-16 11:00:00.000000 UTC,2024-07-16 12:00:00.000000 UTC,gcs-bucket-subash,Networking,Networking Private Service Connect Partner Select End Point,0.000535,215.0,seconds,CHF
